gene_name	baseMean	log2FoldChange	padj	N2_1	N2_2	WT_1	WT_2
Erdr1	36.4843516847667	-2.38373773079338	0.0265614190421432	18.6545796703399	12.2904304510323	93.6156358336513	55.3919315171423
Fam160a2	1574.63508253548	-4.23949337310682	0.0128783567071646	145.228563500243	112.789987995259	4538.23621951992	145.402976856651
Fam214a	715.529014400476	-1.3983376562263	0.0335678742099235	518.061905864917	420.358037071908	669.969747070606	1675.35755893946
Fmnl1	3095.03360388831	2.92789172480258	0.000670186579994101	7150.65661596936	7213.24344935762	1105.78290504841	762.862137148447
Fstl3	54.3347435678912	-2.19685446203667	0.00101953976622308	12.7111786732877	16.7803178612378	52.7812972538983	72.5847279293205
Gcc1	897.6052091605	-1.62561382123525	2.70228754300677e-10	406.757717545206	284.216633774715	1155.09838990262	968.80449361218
Gm10591	58.7700409293401	8.07704776865094	6.58751472677761e-05	93.2153102707763	181.437186874634	0	2.01624244248112
Gm13301	366.885592723255	4.33700154567567	1.21248323482656e-12	466.076551353882	826.430654665962	45.6761226235658	19.1543032035707
Gm13304	111.906486123324	7.5947221602653	8.31477177863494e-10	153.593408968893	239.119529522639	1.01502494719035	2.01624244248112
Gm1821	158.034228831655	10.5036904652805	9.58778539883489e-06	221.386361893094	320.923579096173	0	0
Gm21075	250.920685640306	6.38814168887956	8.0315100048621e-30	337.905499731564	510.750924901426	6.09014968314211	5.04060610620281
Gm21541	42.2213999092279	8.68075278913563	3.27135903429857e-05	92.1560453813357	60.828652246987	0	0
Gm2163	81.4352503938251	1.32418639061363	0.0203495863814344	84.7411911552512	127.949923691938	45.6761226235658	39.3167276283819
Gm21811	71.8354277678419	-23.0962670106828	0.000333416662057141	0	0	315.6727585762	0
Gm26782	81.2603952124985	-3.17099531800655	1.17917616138313e-05	6.35558933664384	13.6340082622557	61.9165217786115	118.958304106386
Gm29801	108.532056517585	5.11282398789834	2.99791695952909e-16	132.40811118008	220.241671928746	5.07512473595176	7.05684854868393
Gm29804	339.741122792645	6.81062534371251	1.19286928198787e-31	439.594929117866	698.480730974024	2.0300498943807	8.06496976992449
Gm30783	9.39267694173349	-7.57561144405159	0.00301701970773918	0	0	37.3993268143032	38.7918346545791
Gm31356	442.240063517975	-4.00988292019192	2.48227941854319e-06	24.0356863816637	53.5772337085548	211.691250335691	632.619586087299
Gm3883	334.132212344694	1.13530581559254	0.0128783567071646	319.897996611073	515.994774233063	208.080114174022	172.388728832136
Gm3893	110.637672479389	2.45142564339288	2.62660613207309e-07	127.111786732877	228.631830859365	33.4958232572816	31.2517578584574
Gm41590	6.13671502529046	-6.24264835096206	0.0305163881707603	0	0	10.9352492588943	21.2554317813559
Gm42256	140.503929528892	-8.95296629355423	1.64825222919762e-05	0	0	36.5408980988527	155.250668071047
Gm42372	160.234972057986	-24.6562372187148	6.80719951909249e-05	0	0	1025.17519666226	0
Gm5859	66.5145916515508	4.50766910625727	0.00365787361293964	138.763700516724	207.656433532818	5.07512473595176	11.0893334336462
Gm9780	90.3929310459345	1.83101279594888	0.00159658818693088	150.740742001327	141.475848133235	40.5278522578038	43.4008040149904
Gng2	7801.93566726155	-5.62005501039583	1.03671775265202e-45	435.570298682706	382.558255249132	18473.2885358441	21090.2375659314
Guf1	167.021972674951	7.31077348259376	7.10845934897385e-13	224.094422626064	270.602635856563	0	3.87235260567732
Hirip3	457.394738853961	2.59736946980029	1.73274150159155e-09	716.504159612112	646.01120522732	124.114672477132	172.090503354388
Hmga1-rs1	393.606297393918	2.72633373183594	2.52645924310984e-05	575.180834966268	584.164815544341	41.6160228348044	135.088243646235
Ica1	803.685430358468	1.63866139823972	0.00335750604742594	1465.90165356613	1137.25330051185	434.254861196632	442.350006236569
Irf2bp2	1510.18517701173	1.52855673303154	0.00456713687590007	1850.5357618528	2262.19660166812	796.794583544426	627.051399611629
Kctd12	4629.14628068557	7.1901606701573	0.00317836979258212	14913.3903784348	10529.6494579267	76.1268710392764	97.7877584603345
Klhl10	1286.29176955845	-8.31432964955056	0.0156178959787835	3.68999831379738	24.2838126468796	1439.74883641863	2249.89460372362
Klhl33	390.841874658431	1.21124482568077	4.9667091214934e-09	642.764805582208	622.460336279153	315.446188270415	251.762537142368
LOC100503496	18.3974650756804	-3.3222298678433	0.0209745798009882	2.11852977888128	3.14630959898209	28.4206985213299	26.2111517522546
LOC101056144	48.4852668772705	4.28411489786981	5.40296613936497e-08	57.2003040297946	102.779446900082	4.06009978876141	5.04060610620281
LOC108168950	276.224255029008	1.80664897411309	3.47117554665956e-10	326.253585947717	468.800130248331	115.7128439797	111.901455557702
LOC108168951	85.427941021064	1.43315746175651	0.000503494421873235	108.045018722945	145.779011419503	49.7362224123272	44.3573337345847
LOC108169010	109.857913614671	1.84679040020311	5.59628217530421e-08	145.382778672929	166.485387448743	39.8335679993201	45.1310474852625
LOC108169011	133.37574024507	1.44552934529227	2.22000678286831e-05	151.474879190012	204.510123933836	68.0066714617536	63.5116369381554
Lacc1	111.708993128627	-8.82855831580028	6.64434362518255e-07	0	1.18570452229556	202.226495924377	250.958682863811
Lca5	286.171300361368	-5.50142472306382	1.40783634933438e-05	13.1684863062522	9.87092569014691	330.147307639467	338.602570797659
Lcp1	368.17135081411	-10.7810100649152	6.73267119619871e-08	0	0	79.0091056882887	600.892129845915
Ly6e	5685.41046911706	1.42982078880238	0.000313296521030771	8695.81703185645	14467.2574947156	4066.03293713062	4283.8021958365
Max	1879.56158102804	-1.33738990656771	1.3282618301182e-11	1144.9174864035	973.982849374076	2825.0327325305	2611.86914922659
Mcu	1687.7634409341	-1.95320863756266	1.61546245201926e-44	511.664411562787	526.101344986244	2010.06854341094	1974.62303515357
Mir686	81.4823753998866	7.47019574991949	0.00903285671316529	175.837971647146	185.632266339943	1.01502494719035	1.00812122124056
Ndufs7	2040.30944711769	1.78445381230981	2.4072543539032e-52	2339.70590825218	2349.64130890584	673.055650539163	675.735268575012
Neil2	36.4556895518186	-8.52510893830833	4.59190649359592e-06	0	0	57.342622058622	76.1897463161869
Nme3	218.37994627476	3.43958103618943	5.55780257079668e-18	361.209327299258	453.068582253421	31.4657733629009	45.3654549558253
Npcd	1012.9590417041	-1.59171284452022	5.78844741004415e-12	468.06090652804	550.745690261997	1507.88155880023	1555.84382905707
Npy2r	1565.47367459014	3.01785092686304	0.000788655153597384	3762.32683539717	3314.41727511298	318.874890902593	615.906015626307
Nsun3	113.133956512414	-2.18348731669141	0.00830381206578272	75.8767404931338	65.8521026387998	203.62909142355	128.384521119472
Oacyl	45.1356584671165	-2.0171670409301	0.0182183166939505	10.4260647384515	20.3098918529193	55.4480774161186	69.6327696618081
Otud5	1707.29249776375	2.12236836625024	0.0297083349039753	3105.03007073758	2709.43294778673	733.008673198918	496.291921295195
Pacs2	4215.45437279794	-1.57196998473862	0.0312800079393275	1289.38857641834	2247.39294023456	6131.17459428585	3825.93254278747
Pced1b	306.617371948772	1.67786549716134	0.00827962216418276	372.221584169903	422.806969234152	91.2734037311508	150.275959913431
Penk	345.82661183319	1.45522229062647	0.0245015435362644	568.471343713061	613.473015098674	267.89955757961	165.703226060768
Phf2	2846.87486583784	-2.16569222883621	3.35365805421231e-71	780.678223517752	842.162202660873	3487.62571854605	3782.47082209459
Piwil2	32.6808733359057	-2.89560524718413	0.000284889013675439	8.46813299979859	9.43226113989039	77.0874029695002	41.3037724706414
Pkig	1355.2864459719	1.40996093145697	0.0196493576896908	2268.01754826078	2394.29826577634	1127.57043734215	629.589936310428
Plac9b	89.183461339306	1.82287248962688	0.00301701970773918	151.474879190012	136.340082622557	38.5709479932334	42.3410912921036
Plekha6	2797.26556420432	-1.13245039626824	0.00852138363177045	1654.87815470068	1869.79815290885	3831.36227210303	3210.42801311198
Ppp1r3e	403.522135801817	-1.03835869615164	6.77531630618301e-10	263.756957470719	247.509688453258	545.068396641219	502.0443681778
Prrc2a	9691.2236647839	-2.52610312309504	2.26795446911282e-09	3631.40379562264	4858.35551480476	18965.0604629192	29610.562542159
Prss57	65.1846283294587	1.41394704054469	0.0255453255712287	107.862092704536	92.6893562626182	57.5235718284201	31.641877233926
Rsl1	135.641275869808	-9.63378198453043	2.02412991605537e-08	0	0	155.298816920124	154.242546849806
Rtp1	50.1824030582126	2.72909973995805	0.0325137512642685	56.1410391403539	233.875680191002	24.3605987325684	20.1624244248112
Sertad3	53.1426217432491	4.30239875137734	0.0423837532930674	102.748694275742	78.6577399745522	9.13522452471317	0
Shc3	360.855130157403	-6.70344419140345	2.02922367443503e-05	10.5926488944064	4.19507946530945	734.878061765815	583.702187098285
Shisa9	3130.21847156849	1.63934109535483	0.0245015435362644	4082.1413280823	4375.04458296337	1030.84544369799	1767.76163269479
Slc25a22	7548.98306712334	-1.99696271460758	1.16623420028386e-07	2715.81226193423	2846.43969883274	13235.2405199012	8819.39430086904
Slc39a1	992.599298713565	2.00349913314481	0.0102792842076494	1587.13699072883	1566.17598314823	337.854068728925	446.400514614148
Slc39a2	14.8587823034897	-7.29074764202792	0.00682248187878938	0	0	22.7883002210809	50.294902572086
Snhg17	70.3936699101868	3.11807447514437	0.0283667960662464	77.712938021849	54.8826868163911	4.17994707834344	11.7234492278835
Sod2	4579.43211053688	4.38443820260829	2.85874524927244e-14	8124.56170200971	8539.08425163739	616.120142944544	180.453698602061
Sparc	6596.55701846193	2.6070652286715	1.61568242638916e-05	7003.73611931991	8528.25900820216	1719.04841258739	826.938442980799
Srrt	897.894841872709	2.23582190857341	9.1577059083623e-05	2772.12090740305	1633.06668754817	536.68740118251	371.719320686528
Stam	2065.50085543174	-1.52901115061651	3.73046048876835e-44	872.474001396854	887.66311277229	2510.27104778697	2444.3057130613
Tfcp2	450.145090482978	-1.20051684205593	0.00128642875663376	210.924303818447	180.452969631126	351.989963641205	530.381330686339
Thoc6	133.74763614983	-1.13641579159949	0.00467124557574736	103.743811046641	75.3515411214584	210.43418688324	181.47569899133
Tmem254b	839.218464245349	1.32198700555508	5.58014163996151e-24	1216.66445242921	1181.98142276313	502.376446592397	464.478064030699
Tmem254c	845.809378335308	1.32974199560442	1.98755355082477e-24	1225.47063039763	1195.17860569323	505.440102091197	466.713796111879
Tnni3k	19.2216512367255	-6.42919918268322	0.0068091289898677	0	0	11.9376797421653	21.7368895630582
Trmt6	744.261031188212	2.01439682459275	1.64825222919762e-05	1166.7657062026	1275.85206256301	202.025826935632	401.595889380681
Tsks	10.0021387518694	-6.24271281457545	0.0209745798009882	0	0	10.2250600354363	19.0218747773527
Tssc4	493.721305403669	-1.08078599739725	7.73078666911076e-09	379.504680535343	336.939858963993	602.467967896041	512.415095250113
Ube3c	2402.3026961369	2.89602310930005	0.0254502860245941	5240.18340806285	5132.67972580612	571.459045268168	820.610674089817
Ugt1a6a	124.763952107267	1.11343225001077	0.0470863129472824	193.845474767637	288.411713240025	117.742893874081	104.844607009018
Uqcrfs1	1952.24744482001	1.23360793705414	0.042026597502366	2794.34077834441	2475.09688453258	1119.57251675096	1118.00643435578
Vopp1	3006.66056917508	-1.85832760515326	6.57511196499324e-31	885.332482336455	1078.71909259451	3606.25620977694	3342.23122480087
Wnt7b	918.33487782061	-1.31693126312907	0.00210745885272042	245.900037092852	408.517424049139	755.192527022337	878.029095401575
Wrap73	475.178743107846	-1.20620458547413	0.00485426147581144	286.077701295662	208.746446504905	597.74425454872	525.558757077937
Wsb1	343.783667461588	-4.96910146110249	4.16891732941073e-08	37.650875239838	17.0395172569903	1497.96035854426	247.357695258597
Zranb1	845.293626294934	1.48323843461283	3.9689696593598e-13	1532.09140276025	1453.0712043712	527.857998284243	508.565970328731
